city,county,state,date,threshold,word,frequency
San Bernardino,San Bernardino,California,6/23/2020,2,right,62
San Bernardino,San Bernardino,California,6/23/2020,2,dad,61
San Bernardino,San Bernardino,California,6/23/2020,2,let,60
San Bernardino,San Bernardino,California,6/23/2020,2,going,60
San Bernardino,San Bernardino,California,6/23/2020,2,really,59
San Bernardino,San Bernardino,California,6/23/2020,2,life,59
San Bernardino,San Bernardino,California,6/23/2020,2,work,58
San Bernardino,San Bernardino,California,6/23/2020,2,man,57
San Bernardino,San Bernardino,California,6/23/2020,2,feel,56
San Bernardino,San Bernardino,California,6/23/2020,2,take,54
San Bernardino,San Bernardino,California,6/23/2020,2,say,52
San Bernardino,San Bernardino,California,6/23/2020,2,california,52
San Bernardino,San Bernardino,California,6/23/2020,2,keep,51
San Bernardino,San Bernardino,California,6/23/2020,2,better,50
San Bernardino,San Bernardino,California,6/23/2020,2,girl,50
San Bernardino,San Bernardino,California,6/23/2020,2,best,50
San Bernardino,San Bernardino,California,6/23/2020,2,never,49
San Bernardino,San Bernardino,California,6/23/2020,2,new,49
San Bernardino,San Bernardino,California,6/23/2020,2,realdonaldtrump,49
San Bernardino,San Bernardino,California,6/23/2020,2,said,48
San Bernardino,San Bernardino,California,6/23/2020,2,fuck,48
San Bernardino,San Bernardino,California,7/29/2020,3,like,178
San Bernardino,San Bernardino,California,7/29/2020,3,get,152
San Bernardino,San Bernardino,California,7/29/2020,3,one,119
San Bernardino,San Bernardino,California,7/29/2020,3,go,114
San Bernardino,San Bernardino,California,7/29/2020,3,time,108
San Bernardino,San Bernardino,California,7/29/2020,3,love,105
San Bernardino,San Bernardino,California,7/29/2020,3,got,104
San Bernardino,San Bernardino,California,7/29/2020,3,day,100
San Bernardino,San Bernardino,California,7/29/2020,3,know,92
San Bernardino,San Bernardino,California,7/29/2020,3,lol,89
San Bernardino,San Bernardino,California,7/29/2020,3,people,89
San Bernardino,San Bernardino,California,7/29/2020,3,need,83
San Bernardino,San Bernardino,California,7/29/2020,3,good,83
San Bernardino,San Bernardino,California,7/29/2020,3,want,80
San Bernardino,San Bernardino,California,7/29/2020,3,make,79
San Bernardino,San Bernardino,California,7/29/2020,3,shit,78
San Bernardino,San Bernardino,California,7/29/2020,3,amp,76
San Bernardino,San Bernardino,California,7/29/2020,3,year,72
San Bernardino,San Bernardino,California,7/29/2020,3,see,70
San Bernardino,San Bernardino,California,7/29/2020,3,really,69
San Bernardino,San Bernardino,California,7/29/2020,3,back,69
San Bernardino,San Bernardino,California,7/29/2020,3,today,67
San Bernardino,San Bernardino,California,7/29/2020,3,going,65
San Bernardino,San Bernardino,California,7/29/2020,3,right,64
San Bernardino,San Bernardino,California,7/29/2020,3,new,63
San Bernardino,San Bernardino,California,7/29/2020,3,nt,61
San Bernardino,San Bernardino,California,7/29/2020,3,thank,60
San Bernardino,San Bernardino,California,7/29/2020,3,na,59
San Bernardino,San Bernardino,California,7/29/2020,3,let,55
San Bernardino,San Bernardino,California,7/29/2020,3,would,54
San Bernardino,San Bernardino,California,7/29/2020,3,man,53
San Bernardino,San Bernardino,California,7/29/2020,3,life,53
San Bernardino,San Bernardino,California,7/29/2020,3,work,52
San Bernardino,San Bernardino,California,7/29/2020,3,still,52
San Bernardino,San Bernardino,California,7/29/2020,3,thing,51
San Bernardino,San Bernardino,California,7/29/2020,3,much,50
San Bernardino,San Bernardino,California,7/29/2020,3,think,50
San Bernardino,San Bernardino,California,7/29/2020,3,girl,49
San Bernardino,San Bernardino,California,7/29/2020,3,ca,46
San Bernardino,San Bernardino,California,7/29/2020,3,week,46
San Bernardino,San Bernardino,California,7/29/2020,3,fuck,45
San Bernardino,San Bernardino,California,7/29/2020,3,feel,45
San Bernardino,San Bernardino,California,7/29/2020,3,california,45
San Bernardino,San Bernardino,California,7/29/2020,3,friend,45
San Bernardino,San Bernardino,California,7/29/2020,3,come,42
San Bernardino,San Bernardino,California,7/29/2020,3,bro,42
San Bernardino,San Bernardino,California,7/29/2020,3,getting,42
San Bernardino,San Bernardino,California,7/29/2020,3,even,41
San Bernardino,San Bernardino,California,7/29/2020,3,first,41
San Bernardino,San Bernardino,California,7/29/2020,3,take,41
San Bernardino,San Bernardino,California,12/4/2020,4,like,168
San Bernardino,San Bernardino,California,12/4/2020,4,get,141
San Bernardino,San Bernardino,California,12/4/2020,4,love,100
San Bernardino,San Bernardino,California,12/4/2020,4,got,98
San Bernardino,San Bernardino,California,12/4/2020,4,one,97
San Bernardino,San Bernardino,California,12/4/2020,4,know,91
San Bernardino,San Bernardino,California,12/4/2020,4,day,91
San Bernardino,San Bernardino,California,12/4/2020,4,time,91
San Bernardino,San Bernardino,California,12/4/2020,4,amp,91
San Bernardino,San Bernardino,California,12/4/2020,4,want,89
San Bernardino,San Bernardino,California,12/4/2020,4,good,87
San Bernardino,San Bernardino,California,12/4/2020,4,go,84
San Bernardino,San Bernardino,California,12/4/2020,4,need,82
San Bernardino,San Bernardino,California,12/4/2020,4,california,77
San Bernardino,San Bernardino,California,12/4/2020,4,year,72
San Bernardino,San Bernardino,California,12/4/2020,4,people,71
San Bernardino,San Bernardino,California,12/4/2020,4,really,71
San Bernardino,San Bernardino,California,12/4/2020,4,posted,70
San Bernardino,San Bernardino,California,12/4/2020,4,back,68
San Bernardino,San Bernardino,California,12/4/2020,4,lol,66
San Bernardino,San Bernardino,California,12/4/2020,4,see,66
San Bernardino,San Bernardino,California,12/4/2020,4,na,64
San Bernardino,San Bernardino,California,12/4/2020,4,going,63
San Bernardino,San Bernardino,California,12/4/2020,4,new,63
San Bernardino,San Bernardino,California,12/4/2020,4,shit,62
San Bernardino,San Bernardino,California,12/4/2020,4,photo,61
San Bernardino,San Bernardino,California,12/4/2020,4,make,60
San Bernardino,San Bernardino,California,12/4/2020,4,still,59
San Bernardino,San Bernardino,California,12/4/2020,4,work,59
San Bernardino,San Bernardino,California,12/4/2020,4,much,56
San Bernardino,San Bernardino,California,12/4/2020,4,thank,55
San Bernardino,San Bernardino,California,12/4/2020,4,nt,55
San Bernardino,San Bernardino,California,12/4/2020,4,as,54
San Bernardino,San Bernardino,California,12/4/2020,4,always,52
San Bernardino,San Bernardino,California,12/4/2020,4,right,52
San Bernardino,San Bernardino,California,12/4/2020,4,would,52
San Bernardino,San Bernardino,California,12/4/2020,4,even,49
San Bernardino,San Bernardino,California,12/4/2020,4,said,46
San Bernardino,San Bernardino,California,12/4/2020,4,today,46
San Bernardino,San Bernardino,California,12/4/2020,4,way,45
San Bernardino,San Bernardino,California,12/4/2020,4,let,45
San Bernardino,San Bernardino,California,12/4/2020,4,around,45
San Bernardino,San Bernardino,California,12/4/2020,4,take,43
San Bernardino,San Bernardino,California,12/4/2020,4,say,43
San Bernardino,San Bernardino,California,12/4/2020,4,never,43
San Bernardino,San Bernardino,California,12/4/2020,4,man,42
San Bernardino,San Bernardino,California,12/4/2020,4,gon,42
San Bernardino,San Bernardino,California,12/4/2020,4,gt,42
San Bernardino,San Bernardino,California,12/4/2020,4,better,41
San Bernardino,San Bernardino,California,12/4/2020,4,think,41
San Diego,San Diego,California,4/4/2020,1,like,216
San Diego,San Diego,California,4/4/2020,1,amp,196
San Diego,San Diego,California,4/4/2020,1,get,186
San Diego,San Diego,California,4/4/2020,1,time,152
San Diego,San Diego,California,4/4/2020,1,know,124
San Diego,San Diego,California,4/4/2020,1,one,124
San Diego,San Diego,California,4/4/2020,1,go,118
San Diego,San Diego,California,4/4/2020,1,people,118
San Diego,San Diego,California,4/4/2020,1,day,116
San Diego,San Diego,California,4/4/2020,1,san,110
San Diego,San Diego,California,4/4/2020,1,need,107
San Diego,San Diego,California,4/4/2020,1,diego,106
San Diego,San Diego,California,4/4/2020,1,would,97
San Diego,San Diego,California,4/4/2020,1,good,96
San Diego,San Diego,California,4/4/2020,1,got,96
San Diego,San Diego,California,4/4/2020,1,love,90
San Diego,San Diego,California,4/4/2020,1,think,89
San Diego,San Diego,California,4/4/2020,1,nt,84
San Diego,San Diego,California,4/4/2020,1,still,75
San Diego,San Diego,California,4/4/2020,1,want,75
San Diego,San Diego,California,4/4/2020,1,u,73
San Diego,San Diego,California,4/4/2020,1,right,72
San Diego,San Diego,California,4/4/2020,1,na,72
San Diego,San Diego,California,4/4/2020,1,new,71
San Diego,San Diego,California,4/4/2020,1,today,71
San Diego,San Diego,California,4/4/2020,1,work,70
San Diego,San Diego,California,4/4/2020,1,see,67
San Diego,San Diego,California,4/4/2020,1,thank,67
San Diego,San Diego,California,4/4/2020,1,going,66
San Diego,San Diego,California,4/4/2020,1,back,66
San Diego,San Diego,California,4/4/2020,1,make,66
San Diego,San Diego,California,4/4/2020,1,well,64
San Diego,San Diego,California,4/4/2020,1,trump,63
San Diego,San Diego,California,4/4/2020,1,take,62
San Diego,San Diego,California,4/4/2020,1,really,62
San Diego,San Diego,California,4/4/2020,1,even,61
San Diego,San Diego,California,4/4/2020,1,way,58
San Diego,San Diego,California,4/4/2020,1,home,57
San Diego,San Diego,California,4/4/2020,1,california,57
San Diego,San Diego,California,4/4/2020,1,let,57
San Diego,San Diego,California,4/4/2020,1,life,56
San Diego,San Diego,California,4/4/2020,1,lol,55
San Diego,San Diego,California,4/4/2020,1,last,55
San Diego,San Diego,California,4/4/2020,1,year,54
San Diego,San Diego,California,4/4/2020,1,much,52
San Diego,San Diego,California,4/4/2020,1,friend,51
San Diego,San Diego,California,4/4/2020,1,thing,50
San Diego,San Diego,California,4/4/2020,1,great,50
San Diego,San Diego,California,4/4/2020,1,say,48
San Diego,San Diego,California,4/4/2020,1,gon,47
San Diego,San Diego,California,6/18/2020,2,like,180
San Diego,San Diego,California,6/18/2020,2,get,138
San Diego,San Diego,California,6/18/2020,2,amp,137
San Diego,San Diego,California,6/18/2020,2,people,135
San Diego,San Diego,California,6/18/2020,2,one,133
San Diego,San Diego,California,6/18/2020,2,day,124
San Diego,San Diego,California,6/18/2020,2,time,116
San Diego,San Diego,California,6/18/2020,2,know,111
San Diego,San Diego,California,6/18/2020,2,san,109
San Diego,San Diego,California,6/18/2020,2,need,108
San Diego,San Diego,California,6/18/2020,2,diego,107
San Diego,San Diego,California,6/18/2020,2,love,102
San Diego,San Diego,California,6/18/2020,2,nt,99
San Diego,San Diego,California,6/18/2020,2,go,93
San Diego,San Diego,California,6/18/2020,2,back,93
San Diego,San Diego,California,6/18/2020,2,got,86
San Diego,San Diego,California,6/18/2020,2,good,85
San Diego,San Diego,California,6/18/2020,2,want,83
San Diego,San Diego,California,6/18/2020,2,make,81
San Diego,San Diego,California,6/18/2020,2,right,81
San Diego,San Diego,California,6/18/2020,2,see,79
San Diego,San Diego,California,6/18/2020,2,thank,76
San Diego,San Diego,California,6/18/2020,2,still,71
San Diego,San Diego,California,6/18/2020,2,even,71
San Diego,San Diego,California,6/18/2020,2,say,70
San Diego,San Diego,California,6/18/2020,2,would,70
San Diego,San Diego,California,6/18/2020,2,shit,68
San Diego,San Diego,California,6/18/2020,2,lol,66
San Diego,San Diego,California,6/18/2020,2,think,62
San Diego,San Diego,California,6/18/2020,2,black,62
San Diego,San Diego,California,6/18/2020,2,today,61
San Diego,San Diego,California,6/18/2020,2,new,61
San Diego,San Diego,California,6/18/2020,2,really,61
San Diego,San Diego,California,6/18/2020,2,take,61
San Diego,San Diego,California,6/18/2020,2,year,60
San Diego,San Diego,California,6/18/2020,2,going,60
San Diego,San Diego,California,6/18/2020,2,look,59
San Diego,San Diego,California,6/18/2020,2,much,59
San Diego,San Diego,California,6/18/2020,2,morning,56
San Diego,San Diego,California,6/18/2020,2,california,55
San Diego,San Diego,California,6/18/2020,2,ca,55
San Diego,San Diego,California,6/18/2020,2,let,54
San Diego,San Diego,California,6/18/2020,2,life,52
San Diego,San Diego,California,6/18/2020,2,never,51
San Diego,San Diego,California,6/18/2020,2,happy,51
San Diego,San Diego,California,6/18/2020,2,guy,50
San Diego,San Diego,California,6/18/2020,2,work,50
San Diego,San Diego,California,6/18/2020,2,way,50
San Diego,San Diego,California,6/18/2020,2,thing,49
San Diego,San Diego,California,6/18/2020,2,week,48
San Diego,San Diego,California,8/4/2020,3,like,221
San Diego,San Diego,California,8/4/2020,3,get,149
San Diego,San Diego,California,8/4/2020,3,one,141
San Diego,San Diego,California,8/4/2020,3,san,113
San Diego,San Diego,California,8/4/2020,3,amp,113
San Diego,San Diego,California,8/4/2020,3,diego,107
San Diego,San Diego,California,8/4/2020,3,time,102
San Diego,San Diego,California,8/4/2020,3,day,101
San Diego,San Diego,California,8/4/2020,3,nt,99
San Diego,San Diego,California,8/4/2020,3,go,99
San Diego,San Diego,California,8/4/2020,3,good,97
San Diego,San Diego,California,8/4/2020,3,love,94
San Diego,San Diego,California,8/4/2020,3,lol,91
San Diego,San Diego,California,8/4/2020,3,know,89
San Diego,San Diego,California,8/4/2020,3,people,89
San Diego,San Diego,California,8/4/2020,3,see,83
San Diego,San Diego,California,8/4/2020,3,got,83
San Diego,San Diego,California,8/4/2020,3,need,81
San Diego,San Diego,California,8/4/2020,3,thank,80
San Diego,San Diego,California,8/4/2020,3,today,79
San Diego,San Diego,California,8/4/2020,3,u,79
San Diego,San Diego,California,8/4/2020,3,would,79
San Diego,San Diego,California,8/4/2020,3,still,77
San Diego,San Diego,California,8/4/2020,3,realdonaldtrump,76
San Diego,San Diego,California,8/4/2020,3,think,71
San Diego,San Diego,California,8/4/2020,3,say,70
San Diego,San Diego,California,8/4/2020,3,make,69
San Diego,San Diego,California,8/4/2020,3,back,68
San Diego,San Diego,California,8/4/2020,3,life,66
San Diego,San Diego,California,8/4/2020,3,thing,66
San Diego,San Diego,California,8/4/2020,3,california,65
San Diego,San Diego,California,8/4/2020,3,year,65
San Diego,San Diego,California,8/4/2020,3,want,64
San Diego,San Diego,California,8/4/2020,3,way,60
San Diego,San Diego,California,8/4/2020,3,going,59
San Diego,San Diego,California,8/4/2020,3,first,59
San Diego,San Diego,California,8/4/2020,3,really,59
San Diego,San Diego,California,8/4/2020,3,thanks,58
San Diego,San Diego,California,8/4/2020,3,right,58
San Diego,San Diego,California,8/4/2020,3,great,57
San Diego,San Diego,California,8/4/2020,3,look,55
San Diego,San Diego,California,8/4/2020,3,well,55
San Diego,San Diego,California,8/4/2020,3,much,55
San Diego,San Diego,California,8/4/2020,3,new,53
San Diego,San Diego,California,8/4/2020,3,yes,52
San Diego,San Diego,California,8/4/2020,3,never,52
San Diego,San Diego,California,8/4/2020,3,let,51
San Diego,San Diego,California,8/4/2020,3,always,50
San Diego,San Diego,California,8/4/2020,3,work,50
San Diego,San Diego,California,8/4/2020,3,happy,50
San Diego,San Diego,California,12/11/2020,4,like,209
San Diego,San Diego,California,12/11/2020,4,get,159
San Diego,San Diego,California,12/11/2020,4,amp,130
San Diego,San Diego,California,12/11/2020,4,one,128
San Diego,San Diego,California,12/11/2020,4,san,112
San Diego,San Diego,California,12/11/2020,4,diego,110
San Diego,San Diego,California,12/11/2020,4,year,103
San Diego,San Diego,California,12/11/2020,4,good,99
San Diego,San Diego,California,12/11/2020,4,make,99
San Diego,San Diego,California,12/11/2020,4,love,98
San Diego,San Diego,California,12/11/2020,4,need,97
San Diego,San Diego,California,12/11/2020,4,day,97
San Diego,San Diego,California,12/11/2020,4,know,95
San Diego,San Diego,California,12/11/2020,4,time,94
San Diego,San Diego,California,12/11/2020,4,people,91
San Diego,San Diego,California,12/11/2020,4,got,89
San Diego,San Diego,California,12/11/2020,4,california,85
San Diego,San Diego,California,12/11/2020,4,go,84
San Diego,San Diego,California,12/11/2020,4,would,80
San Diego,San Diego,California,12/11/2020,4,back,79
San Diego,San Diego,California,12/11/2020,4,posted,77
San Diego,San Diego,California,12/11/2020,4,nt,77
San Diego,San Diego,California,12/11/2020,4,lol,73
San Diego,San Diego,California,12/11/2020,4,want,72
San Diego,San Diego,California,12/11/2020,4,photo,69
San Diego,San Diego,California,12/11/2020,4,really,65
San Diego,San Diego,California,12/11/2020,4,see,65
San Diego,San Diego,California,12/11/2020,4,think,61
San Diego,San Diego,California,12/11/2020,4,u,61
San Diego,San Diego,California,12/11/2020,4,thing,60
San Diego,San Diego,California,12/11/2020,4,first,59
San Diego,San Diego,California,12/11/2020,4,today,59
San Diego,San Diego,California,12/11/2020,4,work,58
San Diego,San Diego,California,12/11/2020,4,right,58
San Diego,San Diego,California,12/11/2020,4,going,57
San Diego,San Diego,California,12/11/2020,4,still,57
San Diego,San Diego,California,12/11/2020,4,new,56
San Diego,San Diego,California,12/11/2020,4,feel,56
San Diego,San Diego,California,12/11/2020,4,much,54
San Diego,San Diego,California,12/11/2020,4,shit,52
San Diego,San Diego,California,12/11/2020,4,look,52
San Diego,San Diego,California,12/11/2020,4,last,51
San Diego,San Diego,California,12/11/2020,4,thank,51
San Diego,San Diego,California,12/11/2020,4,na,49
San Diego,San Diego,California,12/11/2020,4,getting,48
San Diego,San Diego,California,12/11/2020,4,way,48
San Diego,San Diego,California,12/11/2020,4,never,48
San Diego,San Diego,California,12/11/2020,4,life,48
San Diego,San Diego,California,12/11/2020,4,man,48
San Diego,San Diego,California,12/11/2020,4,take,46
San Jose,Santa Clara,California,4/2/2020,1,like,166
San Jose,Santa Clara,California,4/2/2020,1,get,148
San Jose,Santa Clara,California,4/2/2020,1,time,146
San Jose,Santa Clara,California,4/2/2020,1,day,141
San Jose,Santa Clara,California,4/2/2020,1,one,131
San Jose,Santa Clara,California,4/2/2020,1,people,114
San Jose,Santa Clara,California,4/2/2020,1,need,112
San Jose,Santa Clara,California,4/2/2020,1,love,104
San Jose,Santa Clara,California,4/2/2020,1,know,99
San Jose,Santa Clara,California,4/2/2020,1,amp,93
San Jose,Santa Clara,California,4/2/2020,1,good,93
San Jose,Santa Clara,California,4/2/2020,1,nt,93
San Jose,Santa Clara,California,4/2/2020,1,got,92
San Jose,Santa Clara,California,4/2/2020,1,go,90
San Jose,Santa Clara,California,4/2/2020,1,today,81
San Jose,Santa Clara,California,4/2/2020,1,work,81
San Jose,Santa Clara,California,4/2/2020,1,back,79
San Jose,Santa Clara,California,4/2/2020,1,going,77
San Jose,Santa Clara,California,4/2/2020,1,april,77
San Jose,Santa Clara,California,4/2/2020,1,lol,76
San Jose,Santa Clara,California,4/2/2020,1,thank,75
San Jose,Santa Clara,California,4/2/2020,1,u,72
San Jose,Santa Clara,California,4/2/2020,1,california,71
San Jose,Santa Clara,California,4/2/2020,1,really,68
San Jose,Santa Clara,California,4/2/2020,1,make,67
San Jose,Santa Clara,California,4/2/2020,1,year,65
San Jose,Santa Clara,California,4/2/2020,1,want,63
San Jose,Santa Clara,California,4/2/2020,1,let,62
San Jose,Santa Clara,California,4/2/2020,1,first,62
San Jose,Santa Clara,California,4/2/2020,1,think,61
San Jose,Santa Clara,California,4/2/2020,1,right,61
San Jose,Santa Clara,California,4/2/2020,1,well,61
San Jose,Santa Clara,California,4/2/2020,1,even,60
San Jose,Santa Clara,California,4/2/2020,1,still,60
San Jose,Santa Clara,California,4/2/2020,1,thing,59
San Jose,Santa Clara,California,4/2/2020,1,much,58
San Jose,Santa Clara,California,4/2/2020,1,new,58
San Jose,Santa Clara,California,4/2/2020,1,see,58
San Jose,Santa Clara,California,4/2/2020,1,would,58
San Jose,Santa Clara,California,4/2/2020,1,covid19,58
San Jose,Santa Clara,California,4/2/2020,1,please,58
San Jose,Santa Clara,California,4/2/2020,1,home,56
San Jose,Santa Clara,California,4/2/2020,1,take,55
San Jose,Santa Clara,California,4/2/2020,1,san,54
San Jose,Santa Clara,California,4/2/2020,1,say,53
San Jose,Santa Clara,California,4/2/2020,1,help,53
San Jose,Santa Clara,California,4/2/2020,1,life,51
San Jose,Santa Clara,California,4/2/2020,1,also,51
San Jose,Santa Clara,California,4/2/2020,1,happy,51
San Jose,Santa Clara,California,4/2/2020,1,could,50
San Jose,Santa Clara,California,8/1/2020,2,like,162
San Jose,Santa Clara,California,8/1/2020,2,get,132
San Jose,Santa Clara,California,8/1/2020,2,one,115
San Jose,Santa Clara,California,8/1/2020,2,people,112
San Jose,Santa Clara,California,8/1/2020,2,time,101
San Jose,Santa Clara,California,8/1/2020,2,lol,100
San Jose,Santa Clara,California,8/1/2020,2,know,100
San Jose,Santa Clara,California,8/1/2020,2,love,96
San Jose,Santa Clara,California,8/1/2020,2,nt,96
San Jose,Santa Clara,California,8/1/2020,2,day,90
San Jose,Santa Clara,California,8/1/2020,2,amp,87
San Jose,Santa Clara,California,8/1/2020,2,got,86
San Jose,Santa Clara,California,8/1/2020,2,today,84
San Jose,Santa Clara,California,8/1/2020,2,year,79
San Jose,Santa Clara,California,8/1/2020,2,good,78
San Jose,Santa Clara,California,8/1/2020,2,make,76
San Jose,Santa Clara,California,8/1/2020,2,go,74
San Jose,Santa Clara,California,8/1/2020,2,think,74
San Jose,Santa Clara,California,8/1/2020,2,see,71
San Jose,Santa Clara,California,8/1/2020,2,need,70
San Jose,Santa Clara,California,8/1/2020,2,thank,70
San Jose,Santa Clara,California,8/1/2020,2,would,67
San Jose,Santa Clara,California,8/1/2020,2,look,60
San Jose,Santa Clara,California,8/1/2020,2,say,58
San Jose,Santa Clara,California,8/1/2020,2,great,56
San Jose,Santa Clara,California,8/1/2020,2,thanks,56
San Jose,Santa Clara,California,8/1/2020,2,back,56
San Jose,Santa Clara,California,8/1/2020,2,new,56
San Jose,Santa Clara,California,8/1/2020,2,way,56
San Jose,Santa Clara,California,8/1/2020,2,best,54
San Jose,Santa Clara,California,8/1/2020,2,u,53
San Jose,Santa Clara,California,8/1/2020,2,much,53
San Jose,Santa Clara,California,8/1/2020,2,work,53
San Jose,Santa Clara,California,8/1/2020,2,shit,52
San Jose,Santa Clara,California,8/1/2020,2,right,52
San Jose,Santa Clara,California,8/1/2020,2,still,51
San Jose,Santa Clara,California,8/1/2020,2,first,50
San Jose,Santa Clara,California,8/1/2020,2,ca,50
San Jose,Santa Clara,California,8/1/2020,2,want,50
San Jose,Santa Clara,California,8/1/2020,2,happy,49
San Jose,Santa Clara,California,8/1/2020,2,week,48
San Jose,Santa Clara,California,8/1/2020,2,na,48
San Jose,Santa Clara,California,8/1/2020,2,really,47
San Jose,Santa Clara,California,8/1/2020,2,friend,46
San Jose,Santa Clara,California,8/1/2020,2,always,46
San Jose,Santa Clara,California,8/1/2020,2,going,46
San Jose,Santa Clara,California,8/1/2020,2,god,46
San Jose,Santa Clara,California,8/1/2020,2,man,45
San Jose,Santa Clara,California,8/1/2020,2,take,45
San Jose,Santa Clara,California,8/1/2020,2,fucking,44
San Jose,Santa Clara,California,11/20/2020,3,like,151
San Jose,Santa Clara,California,11/20/2020,3,get,135
San Jose,Santa Clara,California,11/20/2020,3,one,127
San Jose,Santa Clara,California,11/20/2020,3,good,120
San Jose,Santa Clara,California,11/20/2020,3,time,119
San Jose,Santa Clara,California,11/20/2020,3,people,103
San Jose,Santa Clara,California,11/20/2020,3,got,103
San Jose,Santa Clara,California,11/20/2020,3,year,102
San Jose,Santa Clara,California,11/20/2020,3,know,98
San Jose,Santa Clara,California,11/20/2020,3,love,95
San Jose,Santa Clara,California,11/20/2020,3,amp,91
San Jose,Santa Clara,California,11/20/2020,3,day,88
San Jose,Santa Clara,California,11/20/2020,3,need,87
San Jose,Santa Clara,California,11/20/2020,3,really,80
San Jose,Santa Clara,California,11/20/2020,3,book,80
San Jose,Santa Clara,California,11/20/2020,3,thank,80
San Jose,Santa Clara,California,11/20/2020,3,nt,79
San Jose,Santa Clara,California,11/20/2020,3,go,79
San Jose,Santa Clara,California,11/20/2020,3,make,77
San Jose,Santa Clara,California,11/20/2020,3,would,74
San Jose,Santa Clara,California,11/20/2020,3,see,73
San Jose,Santa Clara,California,11/20/2020,3,want,68
San Jose,Santa Clara,California,11/20/2020,3,right,66
San Jose,Santa Clara,California,11/20/2020,3,back,66
San Jose,Santa Clara,California,11/20/2020,3,think,65
San Jose,Santa Clara,California,11/20/2020,3,lol,65
San Jose,Santa Clara,California,11/20/2020,3,let,62
San Jose,Santa Clara,California,11/20/2020,3,work,62
San Jose,Santa Clara,California,11/20/2020,3,going,61
San Jose,Santa Clara,California,11/20/2020,3,trump,60
San Jose,Santa Clara,California,11/20/2020,3,na,56
San Jose,Santa Clara,California,11/20/2020,3,posted,55
San Jose,Santa Clara,California,11/20/2020,3,california,55
San Jose,Santa Clara,California,11/20/2020,3,today,52
San Jose,Santa Clara,California,11/20/2020,3,way,51
San Jose,Santa Clara,California,11/20/2020,3,thing,50
San Jose,Santa Clara,California,11/20/2020,3,still,49
San Jose,Santa Clara,California,11/20/2020,3,even,47
San Jose,Santa Clara,California,11/20/2020,3,fuck,47
San Jose,Santa Clara,California,11/20/2020,3,u,47
San Jose,Santa Clara,California,11/20/2020,3,great,47
San Jose,Santa Clara,California,11/20/2020,3,look,47
San Jose,Santa Clara,California,11/20/2020,3,photo,46
San Jose,Santa Clara,California,11/20/2020,3,tell,46
San Jose,Santa Clara,California,11/20/2020,3,welcome,46
San Jose,Santa Clara,California,11/20/2020,3,shit,45
San Jose,Santa Clara,California,11/20/2020,3,realdonaldtrump,44
San Jose,Santa Clara,California,11/20/2020,3,please,44
San Jose,Santa Clara,California,11/20/2020,3,show,44
San Jose,Santa Clara,California,11/20/2020,3,joannepaulson,44
San Jose,Santa Clara,California,1/28/2021,4,like,193
San Jose,Santa Clara,California,1/28/2021,4,get,145
San Jose,Santa Clara,California,1/28/2021,4,amp,135
San Jose,Santa Clara,California,1/28/2021,4,one,116
San Jose,Santa Clara,California,1/28/2021,4,day,108
San Jose,Santa Clara,California,1/28/2021,4,time,104
San Jose,Santa Clara,California,1/28/2021,4,love,101
San Jose,Santa Clara,California,1/28/2021,4,people,97
San Jose,Santa Clara,California,1/28/2021,4,go,94
San Jose,Santa Clara,California,1/28/2021,4,lol,91
San Jose,Santa Clara,California,1/28/2021,4,year,90
San Jose,Santa Clara,California,1/28/2021,4,good,88
San Jose,Santa Clara,California,1/28/2021,4,need,85
San Jose,Santa Clara,California,1/28/2021,4,make,82
San Jose,Santa Clara,California,1/28/2021,4,nt,80
San Jose,Santa Clara,California,1/28/2021,4,back,77
San Jose,Santa Clara,California,1/28/2021,4,would,77
San Jose,Santa Clara,California,1/28/2021,4,got,75
San Jose,Santa Clara,California,1/28/2021,4,know,74
San Jose,Santa Clara,California,1/28/2021,4,think,71
San Jose,Santa Clara,California,1/28/2021,4,california,70
San Jose,Santa Clara,California,1/28/2021,4,still,66
San Jose,Santa Clara,California,1/28/2021,4,see,65
San Jose,Santa Clara,California,1/28/2021,4,really,65
San Jose,Santa Clara,California,1/28/2021,4,thank,65
San Jose,Santa Clara,California,1/28/2021,4,san,64
San Jose,Santa Clara,California,1/28/2021,4,look,64
San Jose,Santa Clara,California,1/28/2021,4,right,62
San Jose,Santa Clara,California,1/28/2021,4,going,61
San Jose,Santa Clara,California,1/28/2021,4,today,60
San Jose,Santa Clara,California,1/28/2021,4,work,60
San Jose,Santa Clara,California,1/28/2021,4,posted,59
San Jose,Santa Clara,California,1/28/2021,4,jose,59
San Jose,Santa Clara,California,1/28/2021,4,even,58
San Jose,Santa Clara,California,1/28/2021,4,great,53
San Jose,Santa Clara,California,1/28/2021,4,u,53
San Jose,Santa Clara,California,1/28/2021,4,new,53
San Jose,Santa Clara,California,1/28/2021,4,want,53
San Jose,Santa Clara,California,1/28/2021,4,wind,52
San Jose,Santa Clara,California,1/28/2021,4,shit,52
San Jose,Santa Clara,California,1/28/2021,4,much,51
San Jose,Santa Clara,California,1/28/2021,4,thing,50
San Jose,Santa Clara,California,1/28/2021,4,photo,49
San Jose,Santa Clara,California,1/28/2021,4,student,49
San Jose,Santa Clara,California,1/28/2021,4,let,48
San Jose,Santa Clara,California,1/28/2021,4,way,46
San Jose,Santa Clara,California,1/28/2021,4,na,43
